"Date","Price (Close)","Price (High)","Price (Low)","Price (Open)","Volatility"
"2019-06-25","0.019166812541355327","0.021025246896135837","0.019007279818153887","0.020720101578628934","2.7015171037241466"
"2019-06-26","0.018171560570698575","0.019405538638087673","0.016469728425879626","0.019144281061187242","2.661290827338393"
"2019-06-27","0.01794455029543677","0.02077990316793046","0.0169559823904749","0.018063934672853676","2.6128431145473905"
"2019-06-28","0.0185168975900878","0.020237636468315792","0.017761553182818288","0.017908753149162595","2.566253092044762"
"2019-06-29","0.02018496463653809","0.022145511310534636","0.017945700558573537","0.018440662234751378","2.5366430661042583"
"2019-06-30","0.019053810869744454","0.022831665956860904","0.018685524211094776","0.02023128818797238","2.508546751243609"
"2019-07-01","0.019279453455988957","0.020482117785499247","0.017923140291224177","0.01908587688348942","2.4677660174856912"
"2019-07-02","0.017554894411709862","0.01959698887314359","0.016931375034689444","0.019265632946527812","1.3980280065522324"
"2019-07-03","0.017161077844926844","0.018518603707313685","0.016758385254258625","0.01761632972022726","1.3415645070559066"
"2019-07-04","0.015635903156031174","0.017224395080319616","0.015031177531302169","0.017181160899027603","1.3729296384963041"
"2019-07-05","0.01558314759189353","0.016684012408580386","0.015242578398102108","0.015676266881462914","1.313821169606733"
"2019-07-06","0.015477123987119625","0.015998240591547752","0.015265924934997144","0.015605617929149877","1.0650503324354812"
"2019-07-07","0.01605797009350157","0.016495486547013036","0.01513685024479893","0.01536934029728214","1.0694630046725473"
"2019-07-08","0.01446647232129603","0.01631475023300341","0.01405640953103744","0.016044373068441857","1.1078892112382348"
"2019-07-09","0.014071455525502508","0.015039568155125745","0.013808874228101852","0.014468367978304513","1.104683595287968"
"2019-07-10","0.0140266374180666","0.014999420476281332","0.012980053188024497","0.01406553891686252","1.087369295633372"
"2019-07-11","0.012059893908473058","0.015151873549348188","0.011789160010482365","0.013997801923514686","1.1327411168433579"
"2019-07-12","0.013879279001862692","0.014450090000442993","0.01179792843757504","0.012053293741909745","1.211845290018652"
"2019-07-13","0.01581334503146069","0.0164003994646539","0.013679878073464217","0.013848312982711632","1.318632445736337"
"2019-07-14","0.012851934687095562","0.01691788649861188","0.012743242086315342","0.015893736777721393","1.4559057631760128"
"2019-07-15","0.01345526375786139","0.014067877419509732","0.011616706417426235","0.012843206288181348","1.4493280942664"
"2019-07-16","0.011421423591496779","0.014482012118940254","0.0113783561518349","0.013467275121998435","1.5118123168806927"
"2019-07-17","0.013437875960145174","0.013911089767028907","0.011264850082676464","0.011487066628258004","1.6316646620995592"
"2019-07-18","0.012994956750254007","0.013993437867743078","0.012453241360157175","0.013429233725743834","1.6265506180650828"
"2019-07-19","0.012861883247089458","0.013118256398688643","0.012375596020173555","0.013000838756041857","1.563857274593742"
"2019-07-20","0.013097740417909226","0.013587299721040884","0.012716020810015313","0.012871652728635465","1.5661261595726674"
"2019-07-21","0.012580424014269353","0.013312025741014345","0.012323678138531559","0.013030772981938596","1.5659931707621582"
"2019-07-22","0.011854173806501972","0.01285231833613171","0.011524217744235697","0.012599833704037578","1.5570282293416708"
"2019-07-23","0.010537891895904714","0.011967409622480553","0.010420126034720843","0.011776958368695654","1.576895266088149"
"2019-07-24","0.010941137873868585","0.011357620538871016","0.010245211408810097","0.01052485672460137","1.5890393440571096"
"2019-07-25","0.010949022510349408","0.011628727662902315","0.010805474193048052","0.010967770919256598","1.5811017834689904"
"2019-07-26","0.011308765802153325","0.011535313969676811","0.010641815243006777","0.010953869563684944","1.5756320528278778"
"2019-07-27","0.011183043330271699","0.012095989609558478","0.010894204207471527","0.011301853146299156","1.5704660353148303"
"2019-07-28","0.010684538928732144","0.011318630349240208","0.010170699895068549","0.011122620920770598","1.5731029290038445"
"2019-07-29","0.010354162203986477","0.010897114158906412","0.009971150074717015","0.010708929","1.5666562791402066"
"2019-07-30","0.010732408778006613","0.011172612801176974","0.01024321996821629","0.010326542117735905","1.5312213852061807"
"2019-07-31","0.010602812894022387","0.011153834401745815","0.010368390946781368","0.010725509826599006","1.524068860129043"
"2019-08-01","0.009869746002886296","0.010683888007269755","0.009655840027472714","0.010618527353097863","1.531204510457217"
"2019-08-02","0.0103965232718516","0.010848080571170277","0.009455244750567754","0.00987455095800957","1.5295273755619803"
"2019-08-03","0.01006019851577376","0.010814787906229565","0.00993470323001159","0.010392609748203531","1.5300076967070557"
"2019-08-04","0.009771041329606133","0.010609176955108015","0.009521494386726165","0.010096754972155219","1.5082060323793767"
"2019-08-05","0.011688427226598205","0.012621128325102786","0.00927831219067972","0.009680332418660014","1.6807031329267001"
"2019-08-06","0.012374550393106752","0.013943088735847127","0.011076298871216505","0.01166611393701347","1.695132480632153"
"2019-08-07","0.012167123238769083","0.01460907843581884","0.011721286110273127","0.012352953357236093","1.6877558468337956"
"2019-08-08","0.011778986757550585","0.013160851610404565","0.01147282057777988","0.012118067672025029","1.6574567625845102"
"2019-08-09","0.010068960381793782","0.012396545482132952","0.009834780585243116","0.011805113705733564","1.7255696497748376"
"2019-08-10","0.010957689210897577","0.011283942072227068","0.009999491319625645","0.010092259742669508","1.7533007878356122"
"2019-08-11","0.011281134306376447","0.012401681707774231","0.010450970447694169","0.010954283670562543","1.6912428755054767"
"2019-08-12","0.011635509047141999","0.012170734915378128","0.010911762005526076","0.011226617992628791","1.6188475505200342"
"2019-08-13","0.011720779452045684","0.012067946740795693","0.01112820617418149","0.011723095230820806","1.5404316005067873"
"2019-08-14","0.00994296517225503","0.011805458631934286","0.00993179244572094","0.011719804308669236","1.4907072754653616"
"2019-08-15","0.009997610778134413","0.010484048600170819","0.009736634591513625","0.010110526266839549","1.479053816889031"
"2019-08-16","0.0100483145084753","0.01074615198841574","0.009577381545894204","0.00998976939311361","1.3869416589962784"
"2019-08-17","0.010424283356607519","0.010514936666807927","0.009837358139801673","0.010073323178930149","1.2632635718984202"
"2019-08-18","0.010922276600652847","0.011140870033188647","0.01011795122554647","0.010416423290728616","1.2727807758065117"
"2019-08-19","0.01176040538822128","0.01274283410059685","0.010846572839168012","0.010912679142003792","1.3007322311693585"
"2019-08-20","0.011848215547581456","0.012650711696385384","0.011047120381941401","0.011701138051345287","1.3000803692141025"
"2019-08-21","0.011055586428981697","0.012193602228681322","0.010667792467401477","0.011850421491386287","1.3139470041129322"
"2019-08-22","0.011431350113229191","0.011889309568220431","0.010595825483934219","0.011130781709802034","1.3030388400884787"
"2019-08-23","0.010818093694467625","0.012183903020630457","0.010598093011448564","0.011419580861850583","1.2643073814320827"
"2019-08-24","0.01062780771446872","0.011014743441246744","0.01032514201431467","0.010819616319069934","1.2597706451173598"
"2019-08-25","0.010050950764506588","0.010817339977175735","0.009797256604398829","0.010564581258381186","1.270539534871316"
"2019-08-26","0.009973627110117539","0.010521481359667507","0.009849000616586362","0.010092563961487078","1.2655855565351122"
"2019-08-27","0.010178588464962515","0.010568967479455406","0.009956152862721938","0.010055439708606735","1.266066769826566"
"2019-08-28","0.009298122689358163","0.010276962334015078","0.009152290654532252","0.010178124269248443","1.293299453170808"
"2019-08-29","0.008815154641785755","0.009619508843164495","0.008526130110903127","0.009232312599999999","1.2987954438235672"
"2019-08-30","0.008716679228478625","0.009433554784926182","0.008548206445367195","0.008797028353305508","1.290112642685192"
"2019-08-31","0.008367630394169684","0.00894758494296459","0.00808695720913722","0.008717535582343087","1.2958442152419436"
"2019-09-01","0.008318010096620334","0.008947741649989058","0.008229406102652964","0.008361149477769935","1.276496820197429"
"2019-09-02","0.00903055604466619","0.00918619925737912","0.008315065542997921","0.008412889843503779","1.2916898191050719"
"2019-09-03","0.00885052256305474","0.009214618157885898","0.008600258594060928","0.009035558605822704","1.2890502923381315"
"2019-09-04","0.008467309315372653","0.008913431886859476","0.008350202603800977","0.00881662684604337","1.2912618403572018"
"2019-09-05","0.008778284929003777","0.008975230381293409","0.008413378429838091","0.008492896147925038","1.072231275982311"
"2019-09-06","0.008881502245719259","0.009356565218678845","0.008454002748098382","0.008783551453392272","1.0477284605203834"
"2019-09-07","0.008813520735146138","0.009090278872334635","0.008609228907402193","0.008913821472802924","1.0476150275964233"
"2019-09-08","0.008750603174933865","0.00919043717267173","0.008687921756278824","0.008861494786846573","1.0461233776833436"
"2019-09-09","0.00876458502335829","0.009155495793860971","0.008489574435251793","0.00883698273036007","0.931378313525808"
"2019-09-10","0.008469692928500151","0.008959629035105924","0.008311360496918972","0.008841344282339708","0.8839385384403475"
"2019-09-11","0.008311102086475375","0.008874273895889823","0.008064381002824866","0.008437424509003992","0.8734164738890589"
"2019-09-12","0.007921136549845078","0.008383799008435782","0.007447077837105583","0.008304823414903274","0.8639745041898764"
"2019-09-13","0.0076784361618841045","0.008169698120881834","0.007550582467361829","0.007864539863507849","0.8640127261467876"
"2019-09-14","0.007572135421109459","0.0077641405522547845","0.007426503023366003","0.0076723519845606665","0.7174836083004694"
"2019-09-15","0.007631293107880383","0.007837958159958167","0.007513640039285005","0.0076415677334343655","0.7182758449282025"
"2019-09-16","0.007703079053275151","0.008285812325148578","0.007478483352901885","0.007630872240746146","0.7193024612725072"
"2019-09-17","0.0079390429234027","0.008081693671765328","0.007619988129920403","0.007695588801235138","0.7218895745320449"
"2019-09-18","0.00823074632009643","0.00845848436521621","0.007589059468070724","0.007932156389419454","0.712552942375374"
"2019-09-19","0.007731762741729611","0.008251045624938853","0.007439492804446553","0.008234759633689562","0.6664866912768078"
"2019-09-20","0.007833707352389604","0.007941372711800985","0.007609864060573138","0.007796591698468448","0.6631917722283318"
"2019-09-21","0.0075926788169077275","0.007837634593587278","0.007472402514380104","0.007788208097952454","0.6393393332693503"
"2019-09-22","0.007292892024597563","0.007597594038538812","0.006712578549215077","0.007591214398731283","0.6300211614362402"
"2019-09-23","0.006743975973327726","0.0073373824528031205","0.006601395222021069","0.007228782760907706","0.6421682111831419"
"2019-09-24","0.0054438934927708744","0.007210865947419313","0.00498634046218084","0.006686717961105157","0.8681015523736828"
"2019-09-25","0.005407006521812634","0.00558773820687724","0.005121684725064467","0.005402112911084593","0.8659844856373254"
"2019-09-26","0.004999072404674381","0.005565691684954197","0.004589831836160052","0.00545424585316113","0.8884829922012856"
"2019-09-27","0.005027981873715793","0.005186086267608265","0.00481164976729495","0.004959720974938085","0.8900365175203512"
"2019-09-28","0.005022299788604052","0.00518544537556825","0.004903840319000866","0.005026862804630675","0.8611770263840468"
"2019-09-29","0.0050837141963919665","0.00516298898939572","0.004926445504973187","0.005095478500513218","0.8606420618714541"
"2019-09-30","0.0051583071229156655","0.00538650534516133","0.004655735022506546","0.0050857364414710286","0.8672425860050282"
"2019-10-01","0.005023683804807687","0.005339415379334065","0.004971048403057031","0.0052038162618198705","0.8649455839224504"
"2019-10-02","0.004981620947395059","0.005156712250558845","0.004847089648267476","0.0050328442158956216","0.863894524552645"
"2019-10-03","0.00503448055837764","0.00514931329779758","0.004835328044723225","0.00502848455827569","0.8033839978376975"
"2019-10-04","0.005112766390142066","0.005247523572441976","0.00480607846066728","0.005013059620844152","0.8141140926306477"
"2019-10-05","0.005057807901267665","0.0051615885419836315","0.004914000543069027","0.005133303484825364","0.8102710959807623"
"2019-10-06","0.004875833115575078","0.005148249227820668","0.004826456011110535","0.005065963229637259","0.7943673561590664"
"2019-10-07","0.005502775378813335","0.005580828541226449","0.0048272746539976385","0.004876856822242095","0.9219539923731103"
"2019-10-08","0.005872894850309715","0.005984321623064371","0.005357118448530391","0.005460668590778706","0.9680572936159614"
"2019-10-09","0.0058506896823096914","0.006556240688063255","0.005623070744477236","0.005872592455937372","0.968493612861237"
"2019-10-10","0.006267865075697952","0.006355108097591577","0.005539472037033457","0.005918982847724986","0.9982694912811181"
"2019-10-11","0.006395754677191499","0.008020684269184578","0.005135264572698135","0.006270030113684466","0.9966973281064867"
"2019-10-12","0.0063152340268925735","0.0067954704841632595","0.005584563973015625","0.006371755363513517","0.9961960844918419"
"2019-10-13","0.005311357424134858","0.006513408235840535","0.004712240886779287","0.005855731512379219","0.9973734513980408"
"2019-10-14","0.0055451756002627564","0.00648988447273346","0.004852075492489968","0.005312086100252167","1.0048972196115569"
"2019-10-15","0.00640931930507609","0.006647899922529135","0.0053581514188960466","0.006039738143070313","1.0217123895699718"
"2019-10-16","0.00551460538016552","0.006388185312896974","0.005147757258253394","0.006274826358506073","1.0784563314711195"
"2019-10-17","0.005737413977240209","0.006117318559355506","0.005114056969162123","0.00551231703076032","1.086135343121221"
"2019-10-18","0.0052835294624726335","0.0061111255352266","0.004980243701222886","0.00588181647157465","1.0785841323617449"
"2019-10-19","0.00524580612097385","0.005913118603218426","0.00503516043095196","0.005283189465262548","1.0795729604289817"
"2019-10-20","0.005551397476561111","0.005700269147604239","0.004821905190802321","0.00558974714838768","1.067341248687416"
"2019-10-21","0.005525246139523625","0.00591315005371666","0.004765022576603928","0.0048649185004905","1.067449814094405"
"2019-10-22","0.005077799846273439","0.00582825139817726","0.00475828227578045","0.005612619616855258","1.0661222064359814"
"2019-10-23","0.004776216065718977","0.005469140090863663","0.00418805302048184","0.005080298459783105","1.1005032653679327"
"2019-10-24","0.0044361154928554795","0.0050211774250580096","0.004109593324978492","0.004779035699201718","1.0824489036614613"
"2019-10-25","0.004787661638609459","0.00536957983305216","0.004074632824939486","0.004437792663782044","0.9222884133664221"
"2019-10-26","0.004924786004655273","0.0055761688072537025","0.004274080796148911","0.004804667399156318","0.929250048179601"
"2019-10-27","0.004539062433514682","0.005307171122942766","0.00419639817284005","0.004971427840023124","0.8887332659241838"
"2019-10-28","0.004714136840508575","0.005463122558365956","0.004311828991078896","0.0045368363937524055","0.8887005888457914"
"2019-10-29","0.005165023988240215","0.005426046331508031","0.00460487078253466","0.004710075965521461","0.897331854067586"
"2019-10-30","0.005008997459687325","0.005275115837241805","0.004568678102376726","0.005163703781052495","0.8981172870413338"
"2019-10-31","0.00479453525410005","0.0052470460853428534","0.004541703373118308","0.0050110154444115065","0.8972963095243747"
"2019-11-01","0.005256788261422867","0.005422338193551552","0.004610798914105661","0.005009146553125016","0.8919962168990646"
"2019-11-02","0.00556831337261096","0.005708395552262623","0.004861727617759679","0.005226147622786463","0.917877796727731"
"2019-11-03","0.005051664093389845","0.005798757070050153","0.0047814063155805445","0.005428795058828765","0.923292388364792"
"2019-11-04","0.005635960009281906","0.005829208899632626","0.0048264475415149884","0.004920726088377331","0.9299049139796797"
"2019-11-05","0.005882953805874612","0.006383509876795424","0.004819216569360812","0.004837932936203725","0.9637097163256686"
"2019-11-06","0.005925863609501091","0.0064309407704649536","0.005756943047748099","0.006160802606192503","0.9720412527456624"
"2019-11-07","0.006045048583872454","0.006256061093933501","0.005738432781181726","0.005948881384802889","0.8910717512451365"
"2019-11-08","0.00567711736700781","0.006052816084625237","0.005337429828007805","0.00603591047646585","0.8877991086218827"
"2019-11-09","0.005652936661717671","0.005755904895156206","0.005327673691306417","0.00565372483810028","0.8879892890490237"
"2019-11-10","0.005711601490216227","0.005841672921558342","0.005180534143327464","0.005467290632488547","0.8796745284651977"
"2019-11-11","0.005659949731110513","0.005821784900384764","0.005190196506365368","0.0057100050784366935","0.8775218713873708"
"2019-11-12","0.005614418474297167","0.005874569707674565","0.005187005464869629","0.005605018130902934","0.8766428500693834"
"2019-11-13","0.0056701077879160655","0.0057605128238550985","0.005241421591571022","0.005608362223185288","0.8596343963648287"
"2019-11-14","0.005512243950557297","0.005700440001500515","0.005216578917628912","0.005597517144050789","0.8569368026053038"
"2019-11-15","0.005282641723531547","0.005625695223970284","0.005160729872796321","0.005492961060225825","0.846381754794022"
"2019-11-16","0.006190872523129212","0.006332102237498169","0.005063896861336233","0.005273279229730425","0.9141955018672349"
"2019-11-17","0.00586412907491877","0.006198289442041298","0.005535726107997212","0.006173820977261737","0.9244327975479296"
"2019-11-18","0.005459378828122041","0.005949350890426828","0.0052953896803871765","0.005949350890426828","0.945015757850715"
"2019-11-19","0.00568461549502219","0.0057983304590030265","0.0051075645436181845","0.005451305183723091","0.9218115134113757"
"2019-11-20","0.005868243205145793","0.006169224033579008","0.005378230807710297","0.0056704899421522225","0.9217789344472096"
"2019-11-21","0.005547392398479248","0.006046695192021258","0.00518421630687313","0.005892995306069811","0.9375384019885057"
"2019-11-22","0.0049872606670805135","0.005614458030798285","0.004261937545247085","0.005553066968761006","0.9975599051112584"
"2019-11-23","0.005275507347149129","0.005348355136054257","0.0047053831419880815","0.004989203933517906","0.9508385603468124"
"2019-11-24","0.0053688218573527124","0.005809198239107843","0.004991469859588711","0.005272743212925254","0.9515348965778134"
"2019-11-25","0.0063240207158805255","0.006440013327856866","0.0047761286361987145","0.005317591058338235","1.103619965601698"
"2019-11-26","0.006538602652404293","0.0066899437663666735","0.0057985946477808374","0.006325849448420696","1.0961957903021617"
"2019-11-27","0.006388529812096253","0.006595412774816951","0.005672722440420882","0.00656831758181505","1.1032659471030901"
"2019-11-28","0.006130621114907788","0.0065607775144768685","0.006044824201002404","0.006384715599457165","1.1154992272163289"
"2019-11-29","0.006010097587388562","0.006342921232107285","0.00589231262126481","0.006153769007051503","1.1150661498627172"
"2019-11-30","0.005968575427122136","0.006300123360199821","0.005813502097164235","0.006041161976220574","1.1158654329329487"
"2019-12-01","0.0054567985584768304","0.005969874600730748","0.005168589086112915","0.005965655370809331","1.1579926524007238"
"2019-12-02","0.005381261757533814","0.005572732598458748","0.005184392861301677","0.005453097131942155","1.1568388104542155"
"2019-12-03","0.005860794936714147","0.0060366936994387214","0.005349493599468196","0.005415671502660519","1.1638674890822014"
"2019-12-04","0.006125390179006088","0.00667449371529103","0.0054098421547490935","0.005906776005508706","1.164748889173683"
"2019-12-05","0.0060496366544693855","0.006450233664168003","0.005845469439606515","0.006121299985612028","1.1594948570388481"
"2019-12-06","0.006409054191192284","0.006531849484230308","0.005932835181240896","0.006018022393498277","1.1379782402554992"
"2019-12-07","0.007133400403622906","0.007165795451017771","0.0062583320102083066","0.00641302367947454","1.178478551220382"
"2019-12-08","0.00768416357582956","0.009519094457072056","0.007078842183822854","0.007136796913866798","1.1990204749566635"
"2019-12-09","0.007348878342316598","0.00829225387549404","0.006903493408499994","0.007703542170484381","1.1910215116690546"
"2019-12-10","0.00537330406749368","0.007451032685010184","0.004758923335563807","0.007337604786201013","1.5148519341201674"
"2019-12-11","0.005893642073695438","0.00652705496439937","0.0051806451832868625","0.005375394693100902","1.5199273317363116"
"2019-12-12","0.005336722259017672","0.006082823092308118","0.005204900916014339","0.005782450986174888","1.5392815795054906"
"2019-12-13","0.005382487699528336","0.005567091737611577","0.005257312737868618","0.005340882041355753","1.539555978248901"
"2019-12-14","0.00481887681986255","0.005444180522818127","0.0046823435817282","0.005415684081283706","1.58993675534481"
"2019-12-15","0.004982687577051231","0.005999055258744164","0.004648364002253842","0.0048148168323771025","1.5925527702061528"
"2019-12-16","0.004628885146781536","0.005605435084789781","0.004261096707579667","0.005291959741780434","1.6188843852462282"
"2019-12-17","0.004019095272362596","0.0050085847541834","0.0038925011897797445","0.004503230925669558","1.5582505297652571"
"2019-12-18","0.004448904200547299","0.0045753070999468804","0.003932746549437062","0.0040285224108749405","1.599681483003008"
"2019-12-19","0.004615405777417511","0.004739282750089024","0.004267132018187121","0.004458585317354549","1.5982913363176372"
"2019-12-20","0.004899762359732809","0.005095848622348495","0.004535651673493703","0.004646347388341274","1.6116484833314422"
"2019-12-21","0.005067700091566411","0.005229445816471845","0.004836048003680672","0.004897857263996085","1.6193960827561402"
"2019-12-22","0.005081349876941099","0.005219354867488629","0.004734273616786841","0.00513595408402873","1.6126081253697524"
"2019-12-23","0.004842047227669477","0.005377498382089941","0.004744954930951186","0.005127560730246668","1.588607994665307"
"2019-12-24","0.004848097015617968","0.005078992572754531","0.004777193902260063","0.004839710152550829","1.5795697090270027"
"2019-12-25","0.004748423408355754","0.005001325303965983","0.004608972243392063","0.004934238636443836","1.5821206348150394"
"2019-12-26","0.004770344749570603","0.004990784027105986","0.004612175687765282","0.004748544248514246","1.443223845741455"
"2019-12-27","0.004349223604889559","0.004907289182125286","0.0041953505810202775","0.004878345978035484","1.435469309627935"
"2019-12-28","0.004563257347544867","0.0048908929730337135","0.00424900804987276","0.004734957905185166","1.434207476046301"
"2019-12-29","0.004685463927385056","0.0049895051120301265","0.004257344670958561","0.0045546884474535875","1.4295418779599136"
"2019-12-30","0.004486779026371644","0.004867840677027364","0.004394659655745156","0.0047028280786252505","1.4310746113099924"
"2019-12-31","0.004452008881406461","0.004755483817890785","0.00427893251100366","0.004480443309327428","1.4376542731182127"
"2020-01-01","0.004598189167487795","0.004769187209414411","0.0043212235977706775","0.004451111405493945","1.4165200964537203"
"2020-01-02","0.00452584563729836","0.004873707549565374","0.004211342215748817","0.0046628189200072145","1.4168300987625502"
"2020-01-03","0.004766697572822264","0.0049482364188490465","0.004333252617016322","0.004701774477130275","1.3872659081989058"
"2020-01-04","0.0045742943229450704","0.004928875348195948","0.00438591732579582","0.004762608291674351","1.379532796698477"
"2020-01-05","0.004640247453521312","0.004862639171699032","0.004351972025753341","0.0045645030052978005","1.3800330406599088"
"2020-01-06","0.004740659624618288","0.004896179071550177","0.004451615307929449","0.004635507726181853","1.363746637628691"
"2020-01-07","0.0045430842577276935","0.004846681137495795","0.0043540822854922934","0.004717361323859259","1.2990321303124437"
"2020-01-08","0.004456153494402559","0.004843392420125246","0.004269678549458218","0.004572421246074545","1.26622749672183"
"2020-01-09","0.004358633010921958","0.004723002401188251","0.004142977345875613","0.00457949031311461","1.2620769344159697"
"2020-01-10","0.004555204039441457","0.004690982110193121","0.004189130817058828","0.004421765271887539","0.9108252240332098"
"2020-01-11","0.004597772932919412","0.004793667560834783","0.004382079427586085","0.0045523293447586235","0.881789120655974"
"2020-01-12","0.004620256357194875","0.0047777892914173375","0.004244816905759582","0.004592180839215223","0.8561043881268117"
"2020-01-13","0.0047735152760041396","0.004818839627025678","0.004411073939702235","0.004521262865970226","0.861125862996992"
"2020-01-14","0.004891952105613096","0.004989120459225869","0.00443759210923337","0.004776004541803527","0.7690485747402132"
"2020-01-15","0.004946578954926676","0.005329859629960565","0.004501291536874206","0.0048801766185488605","0.7738551490244033"
"2020-01-16","0.004795770562852689","0.0050398823075888475","0.004587949934161158","0.004926859890612688","0.711286649655163"
"2020-01-17","0.005217509265567258","0.005249086482323007","0.004588626719695706","0.004796580306211189","0.641846188784993"
"2020-01-18","0.004961502439013917","0.00521030492334107","0.0048694164146850984","0.00521030492334107","0.5785533610508571"
"2020-01-19","0.004806627734899871","0.005116909468654118","0.004456410041622241","0.004966944987933342","0.5760158537200813"
"2020-01-20","0.004691595566288275","0.005020911667507093","0.004555922083859906","0.004814586243624456","0.5340293491617502"
"2020-01-21","0.004620212830718988","0.00502439471286123","0.0045551577662006505","0.00490961888811188","0.5116803918333998"
"2020-01-22","0.004892155488955065","0.004989496723289311","0.00458140954792176","0.004962170063902532","0.5138794160466561"
"2020-01-23","0.005175965165986952","0.005272212544465981","0.004570033532899197","0.004885781079995599","0.5137236328677641"
"2020-01-24","0.005208656122370067","0.005301690276494509","0.004528024854642934","0.0051004600619684835","0.5170259998332661"
"2020-01-25","0.005073166018816091","0.005326979535349778","0.0048994682883551155","0.005207177753489516","0.5202056630192182"
"2020-01-26","0.0050676100792706544","0.0052232245141381655","0.004891103774860952","0.005002832762700576","0.5141951958283287"
"2020-01-27","0.00505529793732873","0.005249651530383579","0.00492306146918885","0.005089800557302275","0.5126336207659533"
"2020-01-28","0.004975950125538774","0.005163624959855681","0.004852697411559104","0.005059893780291478","0.5121323035735852"
"2020-01-29","0.004920844597841182","0.005149406804948252","0.0047903412177790795","0.0050225315915145025","0.5190891687023553"
"2020-01-30","0.005006152177896709","0.005244677845420324","0.004561044597315061","0.00495290665093855","0.5278506557721503"
"2020-01-31","0.005143036159032053","0.005333081353489446","0.00487639706666745","0.00511757147738502","0.4981873390921954"
"2020-02-01","0.005173181998448496","0.005290811083344655","0.0049561846312129055","0.005141787322021495","0.4938702122710318"
"2020-02-02","0.005249725078543151","0.005479128336670307","0.005081496321461338","0.005183098243096099","0.49409702795315213"
"2020-02-03","0.0057478196111792525","0.005858223256772837","0.005187592331730943","0.00527020286459122","0.5782725913822369"
"2020-02-04","0.005589739137233611","0.005816419373817721","0.0054446067776297066","0.0056764801168528965","0.5833875035893356"
"2020-02-05","0.005804148244482084","0.005952608589522267","0.005506723292353876","0.005588411313905655","0.5946566273448468"
"2020-02-06","0.0062495404700561915","0.0064149059258379075","0.0057284226836166185","0.005851189764019318","0.6421576234141283"
"2020-02-07","0.006760332658228129","0.006869702808966139","0.006038222382497767","0.006282885273720865","0.6504655456345289"
"2020-02-08","0.006240403989622731","0.0067644612112609135","0.006034143335416785","0.0067644612112609135","0.720206875214485"
"2020-02-09","0.006317114037207368","0.006564539022772119","0.005982500774101321","0.006242386474107581","0.7140439586878798"
"2020-02-10","0.006313911552324386","0.006501790717376244","0.005873080874819718","0.006334643750214033","0.7155356369398795"
"2020-02-11","0.006669378406415553","0.006685375627762859","0.006090303444324345","0.006314070989942739","0.72867194341356"
"2020-02-12","0.0067301674613698135","0.007129096189500039","0.006469387425528717","0.0065855312101384365","0.7279939803586049"
